CustomerID,Tenure,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,SeniorCitizen,Partner,PaperlessBilling,Churn
CUST11715,63,Month-to-Month,DSL,Bank Transfer,64.44,3955.94,0,0,No,Yes,No
CUST11716,46,Month-to-Month,DSL,Mailed Check,98.61,4409.79,0,0,No,No,Yes
CUST11717,27,Two Year,Fiber Optic,Bank Transfer,64.51,1662.45,0,1,No,No,No
CUST11718,29,Month-to-Month,Fiber Optic,Credit Card,92.14,2612.65,0,0,No,Yes,Yes
CUST11719,37,One Year,DSL,Mailed Check,88.5,2982.3,2,0,Yes,Yes,No
CUST11720,6,Month-to-Month,Fiber Optic,Mailed Check,81.68,446.87,2,0,Yes,Yes,Yes
CUST11721,53,Two Year,Fiber Optic,Bank Transfer,20.33,1040.58,1,0,No,Yes,No
CUST11722,46,Month-to-Month,DSL,Bank Transfer,92.92,4143.24,1,0,No,Yes,Yes
CUST11723,52,Month-to-Month,Fiber Optic,Electronic Check,53.55,2732.95,0,0,Yes,No,Yes
CUST11724,38,Month-to-Month,DSL,Mailed Check,82.89,2891.86,3,0,Yes,No,No
CUST11725,56,One Year,DSL,Bank Transfer,40.69,2168.53,2,0,Yes,Yes,No
CUST11726,68,One Year,No,Bank Transfer,35.37,2323.58,2,0,Yes,Yes,No
CUST11727,41,Month-to-Month,DSL,Bank Transfer,114.41,4326.66,1,0,No,No,Yes
CUST11728,31,Month-to-Month,Fiber Optic,Credit Card,41.08,1211.96,1,0,Yes,No,No
CUST11729,7,Two Year,Fiber Optic,Bank Transfer,93.65,631.85,0,0,No,Yes,No
CUST11730,56,Month-to-Month,DSL,Bank Transfer,67.96,3506.8,2,0,No,No,Yes
CUST11731,65,Month-to-Month,No,Mailed Check,54.5,3321.29,6,0,No,Yes,Yes
CUST11732,50,One Year,DSL,Mailed Check,63.88,2943.7,1,0,Yes,No,No
CUST11733,62,Month-to-Month,DSL,Credit Card,32.47,1993.6,0,0,Yes,Yes,No
CUST11734,62,Month-to-Month,No,Mailed Check,64.66,3702.96,1,0,Yes,No,Yes
CUST11735,57,Month-to-Month,Fiber Optic,Bank Transfer,37.93,1971.93,3,0,Yes,Yes,Yes
CUST11736,36,Month-to-Month,Fiber Optic,Electronic Check,55.11,1792.54,2,0,Yes,Yes,Yes
CUST11737,7,Month-to-Month,DSL,Electronic Check,88.13,557.99,0,0,Yes,No,Yes
CUST11738,0,One Year,DSL,Electronic Check,71.35,0.0,2,0,Yes,No,No
CUST11739,14,One Year,Fiber Optic,Electronic Check,27.95,375.97,1,0,No,No,Yes
CUST11740,31,Month-to-Month,DSL,Bank Transfer,86.29,2412.21,2,0,Yes,Yes,Yes
CUST11741,53,Two Year,DSL,Bank Transfer,64.82,3190.42,2,1,Yes,No,No
CUST11742,32,Month-to-Month,Fiber Optic,Bank Transfer,51.45,1491.34,1,0,No,Yes,Yes
CUST11743,1,One Year,DSL,Mailed Check,83.67,78.68,0,0,Yes,No,No
CUST11744,15,Month-to-Month,DSL,Bank Transfer,60.82,825.5,1,0,Yes,Yes,Yes
CUST11745,70,One Year,DSL,Electronic Check,35.86,2411.69,2,0,Yes,Yes,No
CUST11746,71,Month-to-Month,Fiber Optic,Mailed Check,111.2,7649.2,3,1,Yes,Yes,No
CUST11747,27,Month-to-Month,Fiber Optic,Electronic Check,64.57,1696.55,2,1,No,No,Yes
CUST11748,57,Month-to-Month,No,Electronic Check,62.97,3310.88,0,1,No,No,No
CUST11749,51,Month-to-Month,DSL,Electronic Check,54.87,2761.57,0,0,Yes,Yes,No
CUST11750,67,Month-to-Month,DSL,Electronic Check,94.5,6135.41,1,1,No,No,No
CUST11751,63,One Year,Fiber Optic,Mailed Check,51.88,2960.11,3,0,No,Yes,No
CUST11752,45,Two Year,Fiber Optic,Bank Transfer,26.38,1120.71,0,1,No,Yes,No
CUST11753,28,Month-to-Month,Fiber Optic,Bank Transfer,48.03,1313.61,2,0,No,Yes,No
CUST11754,45,Two Year,No,Mailed Check,98.17,4113.23,1,1,Yes,No,No
CUST11755,22,One Year,Fiber Optic,Electronic Check,85.8,1770.86,1,0,Yes,No,No
CUST11756,25,Two Year,Fiber Optic,Electronic Check,58.62,1411.22,0,0,Yes,No,Yes
CUST11757,43,One Year,No,Bank Transfer,99.33,3867.77,2,1,Yes,Yes,No
CUST11758,41,One Year,DSL,Credit Card,83.7,3420.35,3,0,No,Yes,Yes
CUST11759,41,Month-to-Month,No,Mailed Check,58.34,2194.48,1,1,Yes,No,Yes
CUST11760,27,One Year,Fiber Optic,Electronic Check,60.85,1483.04,2,0,Yes,Yes,Yes
CUST11761,29,Two Year,Fiber Optic,Mailed Check,73.23,1912.43,0,0,No,Yes,No
CUST11762,0,Month-to-Month,No,Electronic Check,44.2,0.0,1,0,Yes,No,Yes
CUST11763,43,Month-to-Month,Fiber Optic,Electronic Check,65.11,2767.32,0,0,No,Yes,Yes
CUST11764,41,Month-to-Month,Fiber Optic,Mailed Check,72.71,2927.38,1,0,Yes,Yes,No
CUST11765,67,Two Year,DSL,Credit Card,22.83,1516.16,3,0,Yes,No,No
CUST11766,36,Month-to-Month,Fiber Optic,Bank Transfer,60.27,2068.56,2,0,Yes,No,Yes
CUST11767,33,One Year,Fiber Optic,Credit Card,57.42,1790.41,2,0,No,No,No
CUST11768,4,Two Year,DSL,Mailed Check,90.7,340.52,1,0,Yes,No,No
CUST11769,14,Two Year,Fiber Optic,Mailed Check,18.89,239.24,1,0,Yes,Yes,No
CUST11770,24,Month-to-Month,Fiber Optic,Mailed Check,55.46,1319.0,3,1,No,No,Yes
CUST11771,27,One Year,Fiber Optic,Electronic Check,52.96,1357.88,2,0,No,No,No
CUST11772,26,Two Year,DSL,Mailed Check,89.0,2187.9,0,0,No,No,No
CUST11773,28,Month-to-Month,Fiber Optic,Mailed Check,63.91,1702.72,2,0,No,Yes,No
CUST11774,55,One Year,DSL,Mailed Check,109.9,5920.08,0,0,No,Yes,No
CUST11775,9,Month-to-Month,DSL,Electronic Check,81.56,677.11,0,1,No,Yes,No
CUST11776,23,One Year,Fiber Optic,Bank Transfer,54.74,1222.5,0,0,No,Yes,No
CUST11777,11,Month-to-Month,DSL,Credit Card,70.99,758.3,2,0,Yes,No,No
CUST11778,22,Month-to-Month,DSL,Credit Card,56.15,1216.72,1,0,Yes,No,Yes
CUST11779,49,Month-to-Month,Fiber Optic,Electronic Check,86.48,3817.45,3,0,Yes,Yes,Yes
CUST11780,3,Month-to-Month,DSL,Electronic Check,31.7,87.21,1,0,No,No,No
CUST11781,24,Month-to-Month,No,Credit Card,44.41,1009.46,1,0,No,Yes,No
CUST11782,1,One Year,No,Credit Card,76.39,75.25,2,0,Yes,No,Yes
CUST11783,68,Month-to-Month,Fiber Optic,Bank Transfer,95.64,6480.83,4,0,Yes,No,Yes
CUST11784,52,Month-to-Month,No,Mailed Check,18.0,898.08,2,0,Yes,No,Yes
CUST11785,17,One Year,No,Bank Transfer,99.36,1556.04,2,0,No,No,Yes
CUST11786,14,One Year,DSL,Bank Transfer,61.5,790.79,4,0,No,No,No
CUST11787,7,Month-to-Month,Fiber Optic,Credit Card,18.0,121.46,1,0,No,No,No
CUST11788,34,Two Year,DSL,Bank Transfer,18.0,563.66,5,0,No,Yes,No
CUST11789,54,Month-to-Month,Fiber Optic,Electronic Check,26.77,1380.98,2,0,No,No,Yes
CUST11790,42,Two Year,Fiber Optic,Bank Transfer,64.51,2664.66,0,0,Yes,Yes,No
CUST11791,63,Month-to-Month,DSL,Credit Card,63.35,3747.52,0,0,No,Yes,No
CUST11792,24,One Year,DSL,Mailed Check,80.83,1819.35,1,0,Yes,No,No
CUST11793,20,Two Year,No,Electronic Check,51.26,926.39,1,0,No,No,No
CUST11794,34,Two Year,DSL,Electronic Check,37.3,1173.6,5,0,Yes,No,No
CUST11795,14,One Year,DSL,Credit Card,54.67,742.28,0,0,No,Yes,No
CUST11796,70,One Year,DSL,Mailed Check,65.84,4314.02,0,0,Yes,Yes,No
CUST11797,13,Month-to-Month,Fiber Optic,Bank Transfer,70.77,842.57,0,1,Yes,Yes,No
CUST11798,34,One Year,No,Credit Card,45.27,1401.54,1,0,Yes,No,No
CUST11799,37,One Year,Fiber Optic,Electronic Check,87.54,2945.87,2,0,No,No,Yes
CUST11800,4,Two Year,Fiber Optic,Electronic Check,49.47,191.13,7,1,No,No,No
CUST11801,33,Month-to-Month,DSL,Credit Card,43.26,1372.28,2,0,Yes,Yes,Yes
CUST11802,32,Month-to-Month,DSL,Bank Transfer,51.44,1566.82,0,0,No,No,No
CUST11803,18,One Year,Fiber Optic,Electronic Check,91.87,1571.03,0,0,No,Yes,No
CUST11804,9,Month-to-Month,No,Bank Transfer,61.68,508.11,1,0,No,No,Yes
CUST11805,3,Month-to-Month,Fiber Optic,Electronic Check,47.64,135.78,2,0,No,Yes,Yes
CUST11806,0,Month-to-Month,Fiber Optic,Credit Card,88.15,0.0,1,1,Yes,Yes,Yes
CUST11807,34,One Year,Fiber Optic,Credit Card,118.57,4001.49,1,0,No,Yes,No
CUST11808,6,Month-to-Month,Fiber Optic,Credit Card,70.24,381.74,1,0,Yes,No,Yes
CUST11809,69,Month-to-Month,Fiber Optic,Mailed Check,95.85,6232.39,5,1,Yes,Yes,No
CUST11810,17,Month-to-Month,Fiber Optic,Mailed Check,90.9,1390.86,0,0,Yes,Yes,Yes
CUST11811,46,Two Year,Fiber Optic,Credit Card,49.86,2244.51,3,0,Yes,No,No
CUST11812,48,One Year,Fiber Optic,Bank Transfer,65.67,2889.32,1,0,Yes,No,No
CUST11813,35,Month-to-Month,No,Bank Transfer,32.94,1144.24,1,0,No,No,Yes
CUST11814,63,Month-to-Month,Fiber Optic,Electronic Check,59.88,3411.79,1,0,Yes,Yes,No
CUST11815,7,One Year,DSL,Bank Transfer,49.35,339.26,0,0,No,No,No
CUST11816,16,Month-to-Month,DSL,Bank Transfer,54.93,848.7,1,0,No,Yes,No
CUST11817,18,One Year,Fiber Optic,Mailed Check,46.25,770.04,1,0,Yes,Yes,No
CUST11818,9,Month-to-Month,Fiber Optic,Credit Card,57.82,478.88,2,0,Yes,Yes,Yes
CUST11819,21,Two Year,Fiber Optic,Electronic Check,78.31,1538.88,1,0,No,Yes,No
CUST11820,22,Month-to-Month,Fiber Optic,Bank Transfer,62.01,1340.81,4,0,No,Yes,Yes
CUST11821,55,One Year,DSL,Credit Card,18.39,997.49,1,0,No,Yes,No
CUST11822,21,Month-to-Month,Fiber Optic,Bank Transfer,46.35,893.08,1,0,No,Yes,No
CUST11823,63,Two Year,Fiber Optic,Electronic Check,27.02,1592.2,1,1,No,No,No
CUST11824,55,Two Year,Fiber Optic,Bank Transfer,71.1,3612.32,5,0,Yes,Yes,No
CUST11825,64,One Year,Fiber Optic,Bank Transfer,77.58,4529.5,1,0,No,Yes,No
CUST11826,7,Month-to-Month,DSL,Bank Transfer,71.41,482.2,3,0,No,Yes,Yes
CUST11827,70,Month-to-Month,Fiber Optic,Mailed Check,45.31,2964.23,1,0,No,No,No
CUST11828,44,Two Year,Fiber Optic,Bank Transfer,71.17,2888.91,2,0,Yes,No,No
CUST11829,70,One Year,No,Mailed Check,53.25,3677.55,2,0,No,Yes,Yes
CUST11830,25,Month-to-Month,Fiber Optic,Bank Transfer,36.54,890.51,0,0,No,No,No
CUST11831,68,Month-to-Month,DSL,Bank Transfer,83.55,5552.86,5,0,Yes,No,No
CUST11832,42,Month-to-Month,Fiber Optic,Bank Transfer,85.45,3244.08,3,0,No,No,Yes
CUST11833,5,Two Year,Fiber Optic,Credit Card,88.72,439.84,0,1,No,Yes,No
CUST11834,29,One Year,DSL,Credit Card,49.79,1382.51,0,1,Yes,Yes,No
CUST11835,9,One Year,No,Credit Card,94.48,808.13,2,0,No,Yes,No
CUST11836,67,One Year,DSL,Credit Card,52.66,3179.13,3,0,No,Yes,Yes
CUST11837,21,Month-to-Month,DSL,Credit Card,81.34,1690.66,4,0,No,Yes,Yes
CUST11838,16,Month-to-Month,DSL,Electronic Check,52.23,797.56,0,0,Yes,No,No
CUST11839,39,Month-to-Month,DSL,Mailed Check,59.4,2276.1,2,1,No,Yes,No
CUST11840,30,One Year,No,Bank Transfer,18.0,521.4,3,0,No,Yes,No
CUST11841,6,Month-to-Month,Fiber Optic,Mailed Check,57.45,337.69,2,0,No,No,Yes
CUST11842,58,Month-to-Month,DSL,Bank Transfer,67.28,3782.41,0,0,No,No,Yes
CUST11843,60,Month-to-Month,Fiber Optic,Electronic Check,54.75,3259.04,2,1,Yes,Yes,Yes
CUST11844,53,Month-to-Month,Fiber Optic,Electronic Check,108.9,5324.67,1,0,Yes,No,Yes
CUST11845,44,One Year,DSL,Bank Transfer,35.94,1455.18,2,0,Yes,Yes,Yes
CUST11846,28,Month-to-Month,DSL,Credit Card,50.91,1384.5,0,0,No,Yes,No
CUST11847,39,Month-to-Month,Fiber Optic,Mailed Check,42.38,1570.41,1,0,Yes,Yes,No
CUST11848,37,One Year,DSL,Mailed Check,50.91,1808.17,1,0,No,Yes,No
CUST11849,11,Month-to-Month,Fiber Optic,Bank Transfer,90.79,969.58,0,0,No,No,No
CUST11850,5,Month-to-Month,DSL,Mailed Check,101.95,486.68,1,0,No,Yes,Yes
CUST11851,18,Month-to-Month,Fiber Optic,Electronic Check,47.48,836.5,3,0,No,No,Yes
CUST11852,32,Two Year,No,Bank Transfer,46.92,1399.17,2,0,No,Yes,No
CUST11853,11,Month-to-Month,DSL,Credit Card,36.07,391.18,5,0,Yes,No,Yes
CUST11854,7,One Year,DSL,Bank Transfer,97.66,622.62,1,0,No,Yes,Yes
CUST11855,61,Two Year,No,Credit Card,93.03,5467.13,4,0,Yes,No,No
CUST11856,26,One Year,Fiber Optic,Bank Transfer,62.35,1603.29,1,0,No,Yes,Yes
CUST11857,42,Month-to-Month,Fiber Optic,Credit Card,30.1,1169.73,2,0,No,No,Yes
CUST11858,37,One Year,DSL,Electronic Check,32.33,1115.69,2,0,Yes,No,No
CUST11859,52,Month-to-Month,DSL,Electronic Check,69.27,3351.86,3,0,Yes,Yes,No
CUST11860,53,Month-to-Month,Fiber Optic,Electronic Check,78.73,3990.87,0,0,No,Yes,Yes
CUST11861,21,Month-to-Month,No,Credit Card,18.0,355.81,0,1,Yes,No,Yes
CUST11862,61,Month-to-Month,DSL,Bank Transfer,56.97,3165.17,1,1,Yes,No,Yes
CUST11863,26,Month-to-Month,Fiber Optic,Electronic Check,105.46,2712.15,2,0,Yes,Yes,Yes
CUST11864,60,Month-to-Month,Fiber Optic,Credit Card,59.56,3289.38,2,0,Yes,No,No
CUST11865,29,Month-to-Month,DSL,Mailed Check,102.24,2826.82,1,0,No,No,Yes
CUST11866,7,Month-to-Month,DSL,Bank Transfer,81.23,545.57,2,1,No,No,Yes
CUST11867,54,One Year,DSL,Electronic Check,37.89,1849.79,2,0,No,Yes,No
CUST11868,2,Two Year,Fiber Optic,Electronic Check,57.68,104.93,2,0,Yes,Yes,No
CUST11869,55,Month-to-Month,Fiber Optic,Mailed Check,61.78,3388.28,2,0,No,Yes,Yes
CUST11870,3,One Year,Fiber Optic,Electronic Check,41.19,119.42,3,0,Yes,No,Yes
CUST11871,14,Month-to-Month,DSL,Bank Transfer,40.75,515.36,0,0,Yes,No,No
CUST11872,43,Month-to-Month,Fiber Optic,Electronic Check,102.67,4323.95,2,0,No,Yes,Yes
CUST11873,67,Month-to-Month,Fiber Optic,Electronic Check,40.57,2584.6,2,0,Yes,Yes,Yes
CUST11874,29,Month-to-Month,Fiber Optic,Bank Transfer,91.96,2420.21,3,1,Yes,Yes,Yes
CUST11875,8,Month-to-Month,Fiber Optic,Mailed Check,54.09,418.91,3,0,No,Yes,Yes
CUST11876,16,Month-to-Month,DSL,Bank Transfer,64.36,978.21,3,1,No,No,Yes
CUST11877,64,Month-to-Month,Fiber Optic,Bank Transfer,79.05,4656.95,1,0,No,No,No
CUST11878,52,Month-to-Month,Fiber Optic,Credit Card,50.04,2570.26,3,0,No,Yes,Yes
CUST11879,7,Month-to-Month,Fiber Optic,Credit Card,79.2,515.11,1,1,Yes,Yes,Yes
CUST11880,27,Month-to-Month,DSL,Electronic Check,18.0,451.23,1,1,No,Yes,Yes
CUST11881,19,Month-to-Month,Fiber Optic,Bank Transfer,75.99,1338.81,2,1,No,No,No
CUST11882,12,Month-to-Month,Fiber Optic,Bank Transfer,18.0,210.98,0,1,No,No,No
CUST11883,60,Month-to-Month,DSL,Bank Transfer,59.33,3455.18,1,0,No,Yes,No
CUST11884,44,Month-to-Month,No,Credit Card,86.36,3763.04,1,0,No,Yes,Yes
CUST11885,12,Month-to-Month,No,Electronic Check,80.56,892.22,1,0,No,No,No
CUST11886,46,Month-to-Month,DSL,Mailed Check,32.54,1464.86,2,1,Yes,No,Yes
CUST11887,29,Two Year,Fiber Optic,Credit Card,35.76,992.76,1,0,Yes,Yes,No
CUST11888,4,Month-to-Month,Fiber Optic,Credit Card,47.78,177.91,1,1,Yes,Yes,No
CUST11889,32,Month-to-Month,No,Electronic Check,69.66,2014.11,1,1,Yes,No,Yes
CUST11890,13,Month-to-Month,DSL,Mailed Check,18.0,229.76,2,0,No,No,Yes
CUST11891,17,Two Year,DSL,Mailed Check,64.67,1015.95,1,0,Yes,No,No
CUST11892,63,One Year,Fiber Optic,Electronic Check,72.79,4416.9,3,0,Yes,Yes,No
CUST11893,51,One Year,DSL,Electronic Check,57.92,2820.66,5,0,No,Yes,No
CUST11894,9,Two Year,Fiber Optic,Bank Transfer,78.13,633.17,2,0,Yes,Yes,Yes
CUST11895,61,Month-to-Month,Fiber Optic,Bank Transfer,70.59,4303.55,2,0,No,No,No
CUST11896,41,Two Year,DSL,Bank Transfer,51.46,2070.69,1,1,Yes,No,No
CUST11897,62,Month-to-Month,Fiber Optic,Mailed Check,18.0,1058.69,0,0,Yes,Yes,No
CUST11898,53,One Year,No,Credit Card,68.34,3506.24,3,0,Yes,No,No
CUST11899,24,Month-to-Month,Fiber Optic,Bank Transfer,41.17,936.36,1,1,Yes,No,Yes
CUST11900,38,Month-to-Month,Fiber Optic,Credit Card,50.54,1871.47,2,0,No,Yes,Yes
CUST11901,38,Two Year,DSL,Mailed Check,76.98,2672.01,0,0,Yes,No,No
CUST11902,51,Month-to-Month,DSL,Electronic Check,100.43,4838.35,0,0,No,No,No
CUST11903,17,Two Year,No,Mailed Check,64.05,1016.5,3,0,No,Yes,No
CUST11904,23,Month-to-Month,Fiber Optic,Bank Transfer,78.85,1715.56,1,0,Yes,No,Yes
CUST11905,17,One Year,Fiber Optic,Mailed Check,28.89,464.14,1,0,No,Yes,Yes
CUST11906,21,Two Year,No,Credit Card,71.14,1365.92,4,0,Yes,No,No
CUST11907,11,Month-to-Month,DSL,Electronic Check,63.5,696.86,2,1,Yes,No,Yes
CUST11908,2,Two Year,Fiber Optic,Bank Transfer,95.73,172.61,2,1,Yes,No,Yes
CUST11909,67,One Year,DSL,Mailed Check,51.49,3108.32,2,0,No,No,No
CUST11910,5,One Year,DSL,Electronic Check,58.96,276.33,1,1,No,Yes,No
CUST11911,63,Month-to-Month,Fiber Optic,Bank Transfer,91.47,5543.85,0,0,No,Yes,No
CUST11912,0,Month-to-Month,Fiber Optic,Credit Card,62.7,0.0,0,0,Yes,No,Yes
CUST11913,55,One Year,No,Bank Transfer,37.28,1954.69,1,0,No,Yes,Yes
CUST11914,23,Month-to-Month,DSL,Electronic Check,120.0,2683.49,1,1,No,No,Yes
CUST11915,37,Month-to-Month,No,Electronic Check,38.04,1279.97,0,1,No,Yes,Yes
CUST11916,20,Month-to-Month,Fiber Optic,Mailed Check,63.38,1265.63,0,0,Yes,Yes,Yes
CUST11917,35,Two Year,Fiber Optic,Bank Transfer,73.67,2407.42,1,0,Yes,Yes,No
CUST11918,32,Month-to-Month,No,Mailed Check,71.69,2212.05,0,0,No,No,No
CUST11919,38,One Year,Fiber Optic,Mailed Check,60.26,2086.25,3,0,No,Yes,No
CUST11920,28,Two Year,Fiber Optic,Credit Card,60.38,1641.52,3,0,Yes,No,Yes
CUST11921,38,Month-to-Month,DSL,Electronic Check,59.13,2211.09,1,0,No,Yes,Yes
CUST11922,59,Month-to-Month,DSL,Electronic Check,37.1,1993.06,1,0,Yes,No,Yes
CUST11923,31,One Year,No,Electronic Check,118.76,3359.74,1,0,No,No,Yes
CUST11924,26,Month-to-Month,Fiber Optic,Credit Card,59.5,1435.78,0,0,No,Yes,Yes
CUST11925,9,One Year,DSL,Mailed Check,79.92,648.21,0,0,No,Yes,Yes
CUST11926,25,One Year,DSL,Electronic Check,56.63,1413.78,1,0,Yes,Yes,Yes
CUST11927,9,One Year,Fiber Optic,Mailed Check,56.13,484.88,1,0,Yes,Yes,Yes
CUST11928,13,Month-to-Month,Fiber Optic,Credit Card,53.61,669.58,4,0,No,No,Yes
CUST11929,68,One Year,DSL,Bank Transfer,26.25,1777.67,3,0,No,Yes,Yes
CUST11930,6,One Year,Fiber Optic,Electronic Check,60.98,359.73,1,0,Yes,No,No
CUST11931,34,Month-to-Month,Fiber Optic,Electronic Check,54.82,1829.26,1,0,No,No,Yes
CUST11932,60,One Year,Fiber Optic,Electronic Check,94.29,5283.73,0,1,No,Yes,No
CUST11933,68,Two Year,DSL,Credit Card,35.08,2226.78,4,0,Yes,No,No
CUST11934,10,One Year,Fiber Optic,Electronic Check,50.57,469.88,2,0,No,No,No
CUST11935,11,Month-to-Month,DSL,Mailed Check,42.54,437.37,0,0,No,Yes,Yes
CUST11936,26,Month-to-Month,Fiber Optic,Mailed Check,101.06,2461.89,3,0,Yes,No,Yes
CUST11937,39,Month-to-Month,Fiber Optic,Bank Transfer,43.26,1542.05,0,0,Yes,No,Yes
CUST11938,69,Month-to-Month,Fiber Optic,Bank Transfer,79.06,5103.8,0,0,No,Yes,Yes
CUST11939,14,Month-to-Month,DSL,Credit Card,89.25,1180.37,2,1,No,Yes,Yes
CUST11940,11,Two Year,No,Mailed Check,61.35,628.24,0,0,Yes,Yes,No
CUST11941,18,Month-to-Month,DSL,Mailed Check,30.58,504.5,1,0,Yes,Yes,No
CUST11942,62,Two Year,Fiber Optic,Mailed Check,30.9,1795.76,2,0,No,No,No
CUST11943,2,Month-to-Month,No,Electronic Check,86.49,164.0,2,0,Yes,Yes,No
CUST11944,27,Month-to-Month,Fiber Optic,Bank Transfer,33.49,878.98,2,0,Yes,No,Yes
CUST11945,8,Month-to-Month,No,Bank Transfer,74.8,581.12,0,0,No,Yes,No
CUST11946,11,Month-to-Month,Fiber Optic,Mailed Check,67.86,686.94,0,0,No,Yes,Yes
CUST11947,66,One Year,Fiber Optic,Credit Card,74.43,4439.15,1,0,No,No,No
CUST11948,0,Two Year,Fiber Optic,Electronic Check,76.79,0.0,2,1,Yes,Yes,No
CUST11949,23,Two Year,Fiber Optic,Credit Card,41.66,877.42,2,0,No,Yes,No
CUST11950,65,Month-to-Month,DSL,Bank Transfer,40.61,2480.16,0,0,No,Yes,Yes
CUST11951,43,One Year,Fiber Optic,Electronic Check,82.87,3556.05,3,0,No,Yes,No
CUST11952,5,Month-to-Month,DSL,Bank Transfer,49.27,226.18,1,0,No,Yes,Yes
CUST11953,33,Two Year,No,Credit Card,18.0,553.54,0,0,Yes,Yes,No
CUST11954,69,Month-to-Month,DSL,Mailed Check,81.22,5450.13,1,0,No,No,No
CUST11955,28,Month-to-Month,DSL,Mailed Check,39.09,1040.8,1,0,No,No,Yes
CUST11956,38,Month-to-Month,No,Credit Card,76.68,2635.26,1,0,No,No,Yes
CUST11957,38,Month-to-Month,DSL,Electronic Check,99.82,3475.18,1,0,No,No,Yes
CUST11958,47,Month-to-Month,Fiber Optic,Electronic Check,65.42,3054.83,3,0,Yes,Yes,No
CUST11959,13,Two Year,Fiber Optic,Bank Transfer,89.89,1063.77,2,0,Yes,Yes,No
CUST11960,60,One Year,DSL,Credit Card,68.84,3979.68,2,0,No,No,No
CUST11961,71,Two Year,DSL,Bank Transfer,104.69,7278.63,3,0,No,Yes,No
CUST11962,10,Month-to-Month,Fiber Optic,Electronic Check,38.45,356.26,2,1,Yes,Yes,Yes
CUST11963,58,One Year,DSL,Bank Transfer,64.79,3654.51,2,0,Yes,Yes,No
CUST11964,58,Month-to-Month,DSL,Mailed Check,81.83,4352.16,1,0,Yes,No,No
CUST11965,53,Month-to-Month,DSL,Credit Card,60.24,2964.36,0,0,Yes,Yes,No
CUST11966,26,Month-to-Month,Fiber Optic,Bank Transfer,93.81,2271.21,4,0,No,Yes,Yes
CUST11967,33,Month-to-Month,DSL,Mailed Check,54.2,1787.96,4,0,No,Yes,Yes
CUST11968,60,One Year,DSL,Bank Transfer,116.73,6453.7,1,0,Yes,No,No
CUST11969,11,Month-to-Month,Fiber Optic,Bank Transfer,118.05,1185.47,2,0,No,Yes,Yes
CUST11970,59,Month-to-Month,Fiber Optic,Bank Transfer,72.05,4219.36,2,0,No,No,Yes
CUST11971,66,One Year,DSL,Mailed Check,78.82,4766.15,6,0,No,Yes,No
CUST11972,49,Month-to-Month,DSL,Bank Transfer,94.79,4588.64,3,1,No,Yes,Yes
CUST11973,24,Two Year,No,Electronic Check,35.32,818.05,0,0,No,Yes,No
CUST11974,40,Month-to-Month,Fiber Optic,Mailed Check,32.2,1233.5,3,0,No,Yes,Yes
CUST11975,3,Two Year,Fiber Optic,Mailed Check,96.41,282.04,0,0,Yes,Yes,No
CUST11976,67,One Year,Fiber Optic,Bank Transfer,71.85,4682.05,2,0,Yes,No,No
CUST11977,24,One Year,DSL,Credit Card,59.34,1297.48,0,0,No,Yes,No
CUST11978,4,One Year,No,Credit Card,65.28,261.11,2,0,No,No,Yes
CUST11979,57,Two Year,No,Mailed Check,18.0,1020.04,0,0,Yes,Yes,Yes
CUST11980,47,One Year,No,Bank Transfer,60.24,2802.0,2,0,No,Yes,No
CUST11981,44,Month-to-Month,DSL,Electronic Check,46.17,1954.75,1,1,Yes,No,Yes
CUST11982,3,Month-to-Month,DSL,Mailed Check,87.95,251.26,2,0,Yes,No,Yes
CUST11983,54,One Year,DSL,Bank Transfer,89.88,4628.45,2,1,Yes,Yes,No
CUST11984,45,Month-to-Month,DSL,Bank Transfer,79.42,3221.85,1,0,Yes,Yes,No
CUST11985,57,Month-to-Month,DSL,Credit Card,74.89,4055.07,3,0,Yes,No,No
CUST11986,59,Month-to-Month,Fiber Optic,Mailed Check,27.57,1565.43,3,0,No,Yes,No
CUST11987,15,Month-to-Month,DSL,Credit Card,79.77,1155.71,2,0,Yes,No,Yes
CUST11988,15,Month-to-Month,No,Credit Card,80.73,1130.08,2,0,No,No,Yes
CUST11989,66,One Year,DSL,Bank Transfer,96.13,6009.13,0,0,No,Yes,No
CUST11990,38,One Year,DSL,Electronic Check,117.96,4319.46,1,0,No,No,No
CUST11991,31,Two Year,No,Mailed Check,22.69,663.18,1,0,No,Yes,No
CUST11992,20,Month-to-Month,Fiber Optic,Credit Card,55.29,1101.61,2,0,Yes,No,No
CUST11993,46,Month-to-Month,Fiber Optic,Bank Transfer,46.44,2073.32,1,1,No,No,No
CUST11994,54,One Year,Fiber Optic,Credit Card,69.31,3368.94,3,0,No,No,No
CUST11995,0,Month-to-Month,DSL,Credit Card,65.34,0.0,2,0,Yes,No,Yes
CUST11996,39,One Year,DSL,Electronic Check,59.15,2235.41,3,1,No,No,No
CUST11997,71,Month-to-Month,Fiber Optic,Credit Card,90.69,6060.79,5,0,No,Yes,Yes
CUST11998,20,Two Year,Fiber Optic,Mailed Check,37.46,737.17,2,0,No,Yes,No
CUST11999,20,Month-to-Month,Fiber Optic,Credit Card,38.97,714.94,0,0,Yes,Yes,Yes
